,Area,Bairro,CEP,Cidade,DataAtualizacaoHumanizada,Endereco,Estado,FormatarSubTipoImovel,FormatarSubTipoOferta,Latitude,Longitude,PrecoCondominio,QuantidadeQuartos,QuantidadeSuites,QuantidadeVagas,SubTipo,SubTipoOferta,Tipo,UrlFicha,Valor,ValorIPTU,DataAtualizacaoEmDias,PrecoPorMetro
1237,98,Centro,88330460,Balneário Camboriú,há 2 dias,Rua 2000,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,1,0,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-centro-balneario-camboriu-sc-98m2-id-2456099294?paginaoferta=58,2100.0,0.0,2,21.428571428571427
1238,103,Centro,,Balneário Camboriú,há 18 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-103m2-id-2229165510?paginaoferta=47,3000.0,0.0,18,29.12621359223301
1239,90,Centro,88330338,Balneário Camboriú,há 3 meses,Rua 2970,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9225117,-49.0607072,0.0,3,0,2,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-90m2-id-2445869522?paginaoferta=47,3300.0,0.0,90,36.666666666666664
1240,75,Centro,,Balneário Camboriú,há 16 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,1,1,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-75m2-id-2452944118?paginaoferta=48,2300.0,0.0,16,30.666666666666668
1241,90,Barra Sul,88330027,Balneário Camboriú,há 2 meses,Avenida Atlântica,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-26.9225117,-49.0607072,0.0,1,1,1,1,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-barra-sul-balneario-camboriu-sc-90m2-id-2449790007?paginaoferta=48,3500.0,0.0,60,38.888888888888886
1242,106,Barra Norte,,Balneário Camboriú,há 6 dias,Endereço Não Informado,SC,APARTAMENTO EM BARRA NORTE,Apartamento em Barra NorteApartamento em Barra Norte para aluguel,0.0,0.0,0.0,2,1,1,5,Apartamento em Barra Norte,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-barra-norte-balneario-camboriu-sc-106m2-id-2454684889?paginaoferta=48,3100.0,0.0,6,29.245283018867923
1243,110,Centro,,Balneário Camboriú,há 17 dias,,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-110m2-id-2441152411?paginaoferta=49,3000.0,0.0,17,27.272727272727273
1244,102,Centro,88330287,Balneário Camboriú,há 2 dias,Rua 3110,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-27.0009029,-48.6268871,667.0,3,1,1,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-102m2-id-2452959722?paginaoferta=49,1800.0,79.0,2,17.647058823529413
1245,60,Centro,,Balneário Camboriú,há 16 dias,,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-60m2-id-2454509979?paginaoferta=50,2500.0,0.0,16,41.666666666666664
1246,45,Centro,88330725,Balneário Camboriú,há 17 dias,Rua 901,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9866551,-48.6393001,0.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-45m2-id-2441627209?paginaoferta=50,1400.0,0.0,17,31.11111111111111
1247,45,Centro,88330725,Balneário Camboriú,há 6 dias,Rua 901,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9866551,-48.6393001,0.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-45m2-id-2441627208?paginaoferta=50,1400.0,0.0,6,31.11111111111111
1248,110,Centro,,Balneário Camboriú,há 2 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-110m2-id-2455641578?paginaoferta=51,3250.0,0.0,2,29.545454545454547
1249,118,Centro,88330048,Balneário Camboriú,há 5 dias,Avenida Brasil,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9718033,-48.6349768,500.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-118m2-id-2455427811?paginaoferta=51,2500.0,130.0,5,21.1864406779661
1250,32,Centro,88330332,Balneário Camboriú,há 29 dias,Rua 3000,SC,LOJA/SALÃO EM CENTRO,Loja/Salão em CentroLoja/Salão em Centro para aluguel,-26.9981063,-48.6269458,0.0,0,0,0,1,Loja/Salão em Centro,1,http://www.zapimoveis.com.br/imovel/venda-loja-salao-centro-balneario-camboriu-sc-32m2-id-2443074524?paginaoferta=52,1600.0,0.0,29,50.0
1251,80,Centro,88330108,Balneário Camboriú,há 17 dias,Avenida 4ª Avenida,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9931216,-48.6418656,350.0,0,0,2,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-80m2-id-2452971680?paginaoferta=52,2800.0,0.0,17,35.0
1252,70,Pioneiros,88330669,Balneário Camboriú,há 17 dias,Rua Arthur Max Doose,SC,LOJA/SALÃO EM PIONEIROS,Loja/Salão em PioneirosLoja/Salão em Pioneiros para aluguel,-26.9739737,-48.6365691,76.0,0,0,1,1,Loja/Salão em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao-pioneiros-balneario-camboriu-sc-70m2-id-2173955495?paginaoferta=53,2300.0,0.0,17,32.857142857142854
1253,70,Centro,88330774,Balneário Camboriú,há 29 dias,Rua 1101,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9816485,-48.6389991,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-centro-balneario-camboriu-sc-70m2-id-2453343212?paginaoferta=53,2400.0,0.0,29,34.285714285714285
1254,152,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,3,0,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-152m2-id-2435469980?paginaoferta=53,6000.0,0.0,17,39.473684210526315
1255,146,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-balneario-camboriu-sc-146m2-id-2187225572?paginaoferta=53,3000.0,0.0,17,20.54794520547945
1256,128,Centro,88330786,Balneário Camboriú,há 29 dias,Rua 1131,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9807289,-48.635943,1100.0,3,1,2,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-balneario-camboriu-sc-128m2-id-2191775484?paginaoferta=54,6000.0,2936.0,29,46.875
1257,40,Centro,88330522,Balneário Camboriú,ontem,Rua 1500,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9975389,-48.6430102,50.0,1,0,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-centro-balneario-camboriu-sc-40m2-id-2223635687?paginaoferta=46,1100.0,30.0,1,27.5
1258,78,Centro,88330410,Balneário Camboriú,há 4 dias,Rua 2450,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9957486,-48.6316709,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-78m2-id-2451382282?paginaoferta=46,2600.0,0.0,4,33.333333333333336
1259,212,Centro,88330798,Balneário Camboriú,há 2 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9784006,-48.636186,1000.0,3,3,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-balneario-camboriu-sc-212m2-id-2449471794?paginaoferta=47,3000.0,200.0,2,14.150943396226415
1260,95,Nações,,Balneário Camboriú,há 18 dias,Rua Paraguai,SC,APARTAMENTO EM NAÇÕES,Apartamento em NaçõesApartamento em Nações para aluguel,0.0,0.0,0.0,2,1,1,1,Apartamento em Nações,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-nacoes-balneario-camboriu-sc-95m2-id-2453812789?paginaoferta=47,2700.0,0.0,18,28.42105263157895
1261,115,Centro,88330618,Balneário Camboriú,há 17 dias,Rua 700,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9890531,-48.6357256,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-115m2-id-2443802921?paginaoferta=47,3300.0,0.0,17,28.695652173913043
1262,108,Barra Sul,88330334,Balneário Camboriú,há 30 dias,Rua 3000,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-26.9225117,-49.0607072,0.0,3,1,1,1,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-barra-sul-balneario-camboriu-sc-108m2-id-2453321375?paginaoferta=47,2900.0,0.0,30,26.85185185185185
1263,80,Estados,88338150,Balneário Camboriú,há 17 dias,Rua Tailândia,SC,CONJUNTO COMERCIAL/SALA EM ESTADOS,Conjunto Comercial/Sala em EstadosConjunto Comercial/Sala em Estados para aluguel,-26.9748529,-48.6430149,0.0,0,0,1,5,Conjunto Comercial/Sala em Estados,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-estados-balneario-camboriu-sc-80m2-id-2443262475?paginaoferta=47,13000.0,0.0,17,162.5
1264,47,Centro,88330043,Balneário Camboriú,há 17 dias,Avenida Brasil,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.972905,-48.6357916,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-47m2-id-2449785574?paginaoferta=48,3500.0,0.0,17,74.46808510638297
1265,80,Centro,88330789,Balneário Camboriú,há 17 dias,Rua 1141,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9799312,-48.6372654,0.0,2,1,0,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-centro-balneario-camboriu-sc-80m2-id-2431067153?paginaoferta=48,2600.0,0.0,17,32.5
1266,110,Pioneiros,88331020,Balneário Camboriú,há 17 dias,Rua Justiniano Neves,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,-26.9704766,-48.6358668,0.0,3,1,2,1,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-pioneiros-balneario-camboriu-sc-110m2-id-2442108864?paginaoferta=48,4500.0,0.0,17,40.90909090909091
1267,132,Quadra Mar,,Balneário Camboriú,há 2 dias,Endereço Não Informado,SC,APARTAMENTO EM QUADRA MAR,Apartamento em Quadra MarApartamento em Quadra Mar para aluguel,0.0,0.0,1350.0,3,3,3,5,Apartamento em Quadra Mar,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-quadra-mar-balneario-camboriu-sc-132m2-id-2453049976?paginaoferta=48,8000.0,3400.0,2,60.60606060606061
1268,90,Centro,88330750,Balneário Camboriú,ontem,Rua 981,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,488.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--centro-balneario-camboriu-sc-90m2-id-2454961778?paginaoferta=48,1200.0,76.0,1,13.333333333333334
1269,140,Pioneiros,88331030,Balneário Camboriú,há 17 dias,Rua Miguel Matte,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,-26.9696464,-48.6342172,0.0,3,3,2,1,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-pioneiros-balneario-camboriu-sc-140m2-id-2220935473?paginaoferta=49,6000.0,0.0,17,42.857142857142854
1270,280,Centro,88330363,Balneário Camboriú,há 17 dias,Rua 2850,SC,TERRENO PADRÃO EM CENTRO,Terreno Padrão em CentroTerreno Padrão em Centro para aluguel,-27.000482,-48.634481,0.0,0,0,0,1,Terreno Padrão em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-terreno-padrao-centro-balneario-camboriu-sc-280m2-id-2246035632?paginaoferta=49,2100.0,0.0,17,7.5
1271,600,Centro,88330906,Balneário Camboriú,há 17 dias,Avenida Atlântica,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9897241,-48.6298407,0.0,5,5,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-5-quartos-com-churrasqueira-centro-balneario-camboriu-sc-600m2-id-2438636728?paginaoferta=49,11000.0,0.0,17,18.333333333333332
1272,121,Centro,,Balneário Camboriú,há 17 dias,,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,800.0,3,1,3,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-121m2-id-2440898301?paginaoferta=49,4500.0,0.0,17,37.1900826446281
1273,86,Centro,,Balneário Camboriú,há 2 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,790.0,2,1,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-86m2-id-2455789211?paginaoferta=49,2100.0,166.0,2,24.41860465116279
1274,72,Centro,88330050,Balneário Camboriú,há 17 dias,Avenida Brasil,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9924016,-48.6467201,0.0,0,0,0,5,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-72m2-id-2444782325?paginaoferta=50,18000.0,0.0,17,250.0
1275,86,Centro,,Balneário Camboriú,há 2 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,626.0,2,1,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-86m2-id-2455790105?paginaoferta=50,2400.0,75.0,2,27.906976744186046
1276,149,Centro,88330786,Balneário Camboriú,há 17 dias,Rua 1131,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9810111,-48.6345747,1200.0,4,2,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-centro-balneario-camboriu-sc-149m2-id-2429694374?paginaoferta=39,5500.0,0.0,17,36.91275167785235
1277,70,Centro,88330374,Balneário Camboriú,há 17 dias,Rua 2700,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9960374,-48.6282239,0.0,2,0,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-70m2-id-2447179516?paginaoferta=39,2700.0,0.0,17,38.57142857142857
1278,160,Centro,88330792,Balneário Camboriú,há 17 dias,Rua 1201,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9793084,-48.63693,0.0,3,3,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-160m2-id-2447181701?paginaoferta=39,6000.0,0.0,17,37.5
1279,38,Pioneiros,88331030,Balneário Camboriú,há 17 dias,Rua Miguel Matte,SC,CONJUNTO COMERCIAL/SALA EM PIONEIROS,Conjunto Comercial/Sala em PioneirosConjunto Comercial/Sala em Pioneiros para aluguel,-26.9680303,-48.6393269,0.0,0,0,1,1,Conjunto Comercial/Sala em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-pioneiros-balneario-camboriu-sc-38m2-id-2219255737?paginaoferta=39,1800.0,0.0,17,47.36842105263158
1280,35,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-35m2-id-2439743085?paginaoferta=39,1300.0,0.0,17,37.142857142857146
1281,25,Centro,88330906,Balneário Camboriú,há 17 dias,Avenida Atlântica,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9882169,-48.6312092,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-25m2-id-2436837994?paginaoferta=40,2000.0,0.0,17,80.0
1282,3000,Pioneiros,88331102,Balneário Camboriú,há 19 dias,Rua Egidio Alfredo Crispim,SC,CONJUNTO COMERCIAL/SALA EM PIONEIROS,Conjunto Comercial/Sala em PioneirosConjunto Comercial/Sala em Pioneiros para aluguel,-26.9692179,-48.6359983,0.0,0,0,0,1,Conjunto Comercial/Sala em Pioneiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-pioneiros-balneario-camboriu-sc-3,000m2-id-2448452886?paginaoferta=40",75000.0,0.0,19,25.0
1283,326,Pioneiros,88331030,Balneário Camboriú,há 17 dias,Rua Miguel Matte,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,-26.9706293,-48.6318548,0.0,3,3,4,1,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-pioneiros-balneario-camboriu-sc-326m2-id-2446595920?paginaoferta=40,10000.0,0.0,17,30.67484662576687
1284,78,Centro,88330798,Balneário Camboriú,há 17 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9784177,-48.6368278,0.0,2,0,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-78m2-id-2447690196?paginaoferta=40,1950.0,0.0,17,25.0
1285,870,Municípios,88337330,Balneário Camboriú,há 17 dias,Rodovia Br-101,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM MUNICÍPIOS,Galpão/Depósito/Armazém em MunicípiosGalpão/Depósito/Armazém em Municípios para aluguel,-27.0022382,-48.6360618,0.0,0,0,0,1,Galpão/Depósito/Armazém em Municípios,1,http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem-municipios-balneario-camboriu-sc-870m2-id-2447688960?paginaoferta=40,9000.0,0.0,17,10.344827586206897
1286,73,Centro,88330304,Balneário Camboriú,há 17 dias,Rua 3100,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-27.0019015,-48.629834,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-73m2-id-2438635827?paginaoferta=41,2700.0,0.0,17,36.986301369863014
1287,100,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-centro-balneario-camboriu-sc-100m2-id-2449701513?paginaoferta=41,2400.0,0.0,17,24.0
1288,25,Centro,,Balneário Camboriú,há 9 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-25m2-id-2455379298?paginaoferta=41,1200.0,0.0,9,48.0
1289,75,Centro,88330088,Balneário Camboriú,há 29 dias,Avenida 3ª Avenida,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9972165,-48.6329948,0.0,2,0,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-75m2-id-2443078250?paginaoferta=41,2000.0,0.0,29,26.666666666666668
1290,25,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-25m2-id-2187315507?paginaoferta=41,2000.0,0.0,17,80.0
1291,25,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-25m2-id-2427692113?paginaoferta=42,1700.0,0.0,17,68.0
1292,47,Frente Mar Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM FRENTE MAR CENTRO,Conjunto Comercial/Sala em Frente Mar CentroConjunto Comercial/Sala em Frente Mar Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Frente Mar Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-com-piscina-frente-mar-centro-balneario-camboriu-sc-47m2-id-2180015485?paginaoferta=42,5000.0,0.0,17,106.38297872340425
1293,65,Centro,88330212,Balneário Camboriú,há 2 dias,Rua 3704,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,500.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--centro-balneario-camboriu-sc-65m2-id-2237405758?paginaoferta=42,1800.0,170.0,2,27.692307692307693
1294,150,Centro,88330729,Balneário Camboriú,há 2 dias,Rua 951,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9844723,-48.6360001,950.0,4,2,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-centro-balneario-camboriu-sc-150m2-id-2442629381?paginaoferta=42,2800.0,0.0,2,18.666666666666668
1295,144,Centro,,Balneário Camboriú,há 18 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,1000.0,2,2,0,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-144m2-id-2438766928?paginaoferta=35,8000.0,0.0,18,55.55555555555556
1296,280,Indeterminado,88336000,Balneário Camboriú,há 17 dias,Rua Leonesa Pereira,SC,TERRENO PADRÃO EM INDETERMINADO,Terreno Padrão em IndeterminadoTerreno Padrão em Indeterminado para aluguel,-27.0227201,-48.6220064,0.0,0,0,0,1,Terreno Padrão em Indeterminado,1,http://www.zapimoveis.com.br/imovel/aluguel-terreno-padrao-indeterminado-balneario-camboriu-sc-280m2-id-2236675523?paginaoferta=35,1200.0,0.0,17,4.285714285714286
1297,98,Centro,88330798,Balneário Camboriú,há 17 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9788154,-48.6350946,2900.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-98m2-id-2430311488?paginaoferta=35,2900.0,0.0,17,29.591836734693878
1298,60,Centro,88330012,Balneário Camboriú,há 17 dias,Avenida Atlântica,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9852134,-48.6338656,203.0,0,0,0,2,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-60m2-id-2445301222?paginaoferta=35,1450.0,98.0,17,24.166666666666668
